"st_abbrev","geo","state_symbol","data_symbol","start_year","start_month","end_year","end_month","all_percentagechange","opioid_percentagechange","heroin_percentagechange","stimulant_percentagechange","all_issignificant","opioid_issignificant","heroin_issignificant","stimulant_issignificant","all_significance","opioid_significance","heroin_significance","stimulant_significance","sex","age_range","state_count","comparison_type"
"LA","US-LA","","*","2018","10","2019","10","28.2","50.13","73.74","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2018","11","2019","11","23.21","30.22","75.24","-12.7","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2018","12","2019","12","25.92","68.57","107.19","44.61","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2019","1","2020","1","40.97","116.35","176.39","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2019","2","2020","2","39.08","110.25","130.8","59.46","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2019","3","2020","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2019","4","2020","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2019","5","2020","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2019","6","2020","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2019","7","2020","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2019","8","2020","8","54.22","100.34","106.73","69.21","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2019","9","2020","9","50.29","96.95","89.69","71.92","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Increase","Significant Increase","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2019","10","2020","10","49.6","75.72","91.63","-2.67","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2019","11","2020","11","59.49","76.2","88.97","56.05","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2019","12","2020","12","38.66","50","37.37","-17.56","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","1","2021","1","40.51","61.58","63.26","1.36","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","2","2021","2","53.23","60.07","61.67","-18.71","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2020","3","2021","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2020","4","2021","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2020","5","2021","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2020","6","2021","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2020","7","2021","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","8","2021","8","-21.46","-23.25","-31.9","-32.47","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","9","2021","9","6.14","4.83","-14.54","-10.33","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","10","2021","10","8.59","11.63","-17.64","60.42","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","11","2021","11","-0.61","-3.19","-41.31","-12.68","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2020","12","2021","12","-10.21","-9.03","-29.51","-20.45","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","1","2022","1","-14.49","-16.08","-53.79","2.63","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","2","2022","2","2.12","-1.04","-28.5","18.79","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2021","3","2022","3","-15.5","-22.18","-46.5","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","4","2022","4","-5.47","-4.01","-45.75","-0.31","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","5","2022","5","-8.25","-12.23","-35.72","-31.7","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","6","2022","6","-7.54","-22.48","-37","45.74","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","7","2022","7","3.04","-0.38","-39.69","18.18","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","8","2022","8","3.43","-8.23","-39.15","-7.27","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","9","2022","9","-19.15","-26.25","-52.61","-7.02","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","10","2022","10","-29.38","-38.17","-58.7","-30.08","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","11","2022","11","-24.68","-29.15","-61.94","-17.4","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2021","12","2022","12","-7.44","-15.82","-56.12","-0.61","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2022","1","2023","1","0.33","-18.87","-37.82","-4.42","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2022","2","2023","2","-15.21","-22.59","-61.67","-1.22","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","*","2022","3","2023","3","-8.83","-15.36","-47.38","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2022","4","2023","4","-16.4","-28.69","-55.12","-8.2","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"LA","US-LA","","","2022","5","2023","5","-6.55","-17.77","-44.15","10.54","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthLA"
"MA","US-MA","","","2018","1","2019","1","-2.27","-0.93","-13.57","35.7","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","2","2019","2","2.41","3.89","-7.33","-28.77","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","3","2019","3","-5.97","-11.75","-27.71","-6.6","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","4","2019","4","-3.04","-16.07","-33.62","-21.85","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","5","2019","5","-6.49","-17.92","-36.89","-11.71","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","6","2019","6","-1.54","-8.26","-23.41","-11.43","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","7","2019","7","-0.65","-10.51","-24.38","7.79","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","8","2019","8","-0.1","-0.39","-22.58","-8.64","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","9","2019","9","2.81","15.04","-3.4","-6.61","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","10","2019","10","1.04","7.1","2.15","11.58","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","11","2019","11","3.36","17.81","-3.51","40.88","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2018","12","2019","12","6.9","37.08","4.5","47.81","TRUE","TRUE","FALSE","TRUE","Significant Increase","Significant Increase","No Significant Change","Significant Increase","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","1","2020","1","7.02","27.66","-18.71","19.73","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","2","2020","2","8.59","25.87","-16.93","59.67","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Decrease","Significant Increase","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2019","3","2020","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2019","4","2020","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2019","5","2020","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2019","6","2020","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2019","7","2020","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","8","2020","8","14.53","28.77","11.88","27.39","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","9","2020","9","12.7","16.93","-29.08","41.07","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Decrease","Significant Increase","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","10","2020","10","15.47","18.69","-13.18","61.5","TRUE","TRUE","FALSE","TRUE","Significant Increase","Significant Increase","No Significant Change","Significant Increase","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","11","2020","11","-0.32","-4.68","-30.66","35.92","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2019","12","2020","12","-1.48","-8.3","-31.31","-26.9","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","1","2021","1","22.68","19.67","8.71","53.15","TRUE","TRUE","FALSE","TRUE","Significant Increase","Significant Increase","No Significant Change","Significant Increase","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","2","2021","2","16.83","7.67","-23.59","2.84","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2020","3","2021","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2020","4","2021","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2020","5","2021","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2020","6","2021","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","*","2020","7","2021","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","8","2021","8","-15.23","-23.33","-54.5","9.41","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","9","2021","9","-10.69","-7.71","-15.17","-16.14","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","10","2021","10","-12.62","-7.2","-38.4","-26.57","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","11","2021","11","-12","-5.33","-37.03","-14.82","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2020","12","2021","12","-10.83","-14.63","-33.68","-9.67","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","1","2022","1","-19.34","-21.14","-44.83","-15.66","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","2","2022","2","-8.83","-6.1","-25.85","10.2","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","3","2022","3","-14.14","-13.87","-47.43","8.48","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","4","2022","4","-15.42","-17.69","-47.68","-16.94","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","5","2022","5","-15.19","-10.55","-38.97","-32.84","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","6","2022","6","-6.12","-6.09","-12.9","-2.8","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","7","2022","7","-5.49","-7.19","-24.53","-22.74","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","8","2022","8","-6.97","-1.69","-7.45","-20.74","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","9","2022","9","-3.88","-3.51","-35","-2.32","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","10","2022","10","-9.28","-12.02","-35.1","-5.6","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","11","2022","11","-10.29","-18.76","-21.11","11.57","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2021","12","2022","12","-7.73","-5.17","-32.59","63.28","TRUE","FALSE","TRUE","TRUE","Significant Decrease","No Significant Change","Significant Decrease","Significant Increase","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2022","1","2023","1","-2.2","-5.06","-18.14","6.02","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2022","2","2023","2","-13.72","-21.33","-34.55","0.37","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2022","3","2023","3","-7.37","-10.73","-43.19","-17.48","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2022","4","2023","4","-4.83","0.98","-5.07","-4.11","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MA","US-MA","","","2022","5","2023","5","-1.65","-4.61","-18.53","-0.87","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMA"
"MD","US-MD","","","2018","1","2019","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","2","2019","2","0.37","3.51","-21.31","22.12","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","3","2019","3","-10.29","-6.41","-9.18","-11.57","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","4","2019","4","0.3","6","-5.24","-4.96","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","5","2019","5","5.62","20.31","6.62","2.39","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","6","2019","6","9.57","7.97","-4.61","8.57","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","7","2019","7","17.84","34.22","34.72","35.46","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Increase","Significant Increase","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","8","2019","8","14.39","23.3","25.77","19.69","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","9","2019","9","1.42","12.57","-6.2","19.8","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","10","2019","10","-5.48","-9.8","-25.33","7.99","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","11","2019","11","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2018","12","2019","12","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2019","1","2020","1","missing","missing","missing","missing","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2019","2","2020","2","-5.96","-15.65","-21.41","20.03","FALSE","TRUE","TRUE","FALSE","No Significant Change","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2019","3","2020","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2019","4","2020","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2019","5","2020","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2019","6","2020","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2019","7","2020","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2019","8","2020","8","30.58","41.55","9.17","0.54","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2019","9","2020","9","45.4","54.28","44.01","13.18","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2019","10","2020","10","35.35","49.25","30.94","-18.71","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthMD"
