"","X.1","fips","year","state","county","combined_overdose_mortality_rate","combined_overdose_deaths","child_mortality_rate","infant_mortality_rate","age_adjusted_mortality","combined_household_income","combined_ypll_rate","percent_fair_or_poor_health","average_number_of_physically_unhealthy_days","mental_health_provider_rate","average_number_of_mentally_unhealthy_days","smokers","excessive_drinking","unemployed","labor_force","violent_crime_rates","income_ratio","severe_housing_problems"
"809",1081,53063,2021,"Washington","Spokane",15.159554309,234,41.354297972,4.7515483901,NA,59976,6641.79272,16.39234,4.37871,421.19518,4.55981,15.76898,19.5872,13372,255027,352.81718,4.3272171254,16.37991
"810",1082,53065,2021,"Washington","Stevens",11.052736289,15,NA,NA,NA,55000,6405.58491,18.67846,4.8754,393.67496,4.82001,19.19191,19.23961,1336,19062,105.31618,4.5151729005,14.42829
"811",1083,53067,2021,"Washington","Thurston",12.827345101,110,37.358775617,4.8131498888,NA,77890,5503.05146,15.42594,3.84495,385.15021,4.09227,13.1407,17.32003,6914,142896,237.23321,3.9460367357,15.59823
"812",1084,53069,2021,"Washington","Wahkiakum",NA,NA,NA,NA,NA,61123,NA,16.21576,4.18317,289.66132,4.39407,16.41969,19.17386,92,1375,122.69939,4.3928962176,13.69863
"813",1085,53071,2021,"Washington","Walla Walla",21.399294372,39,23.499921667,NA,NA,60202,5833.76344,17.80823,4.14424,297.89335,4.41848,14.3749,18.25537,1492,30252,239.21663,4.5709918752,16.97186
"814",1086,53073,2021,"Washington","Whatcom",7.6884861962,52,31.650304418,3.2913121779,NA,68656,5106.46194,14.99174,4.2333,467.18169,4.51474,13.81918,19.84012,5741,115413,193.7134,4.3814893379,20.50314
"815",1087,53075,2021,"Washington","Whitman",8.7282883826,13,NA,NA,NA,45906,4381.02171,16.43801,4.29187,153.68034,4.16962,15.03643,17.97017,1038,23996,181.23814,6.6967042136,23.33617
"816",1088,53077,2021,"Washington","Yakima",16.478142541,124,45.388525781,4.417151476,NA,55674,7717.12614,25.8469,5.17101,328.45304,4.44857,15.7844,16.44538,9281,132466,272.82972,3.9987952308,20.91287
"817",1089,41000,2022,"Oregon","year_state_total",15.53364964,1965,39.573743296,4.6270197686,NA,67832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",1090,41001,2022,"Oregon","Baker",NA,NA,94.532850165,NA,NA,44872,9508.7837,18.5,4.22958,706.21469,4.91159,17.7,22.57951,522,7285,264.39392,4.6215612345,14.29603
"819",1091,41003,2022,"Oregon","Benton",5.7472709443,16,26.714753222,NA,NA,66378,3953.66348,15.5,3.73933,1162.60363,4.38658,13.8,21.43001,2612,46257,128.03223,5.5239169487,21.42348
"820",1092,41005,2022,"Oregon","Clackamas",10.66999613,134,34.723875184,4.571270259,NA,82539,5267.42613,15.1,3.49925,357.21402,4.26814,13.9,22.8744,15797,218040,160.08827,4.1186337379,16.24908
"821",1093,41007,2022,"Oregon","Clatsop",24.084178356,29,NA,NA,NA,63238,6873.84418,18.3,4.10374,373.54971,4.78079,17.6,22.34211,1823,19084,163.27828,4.1483097056,15.27341
"822",1094,41009,2022,"Oregon","Columbia",15.227750036,24,38.772950165,NA,NA,73023,6675.01002,18.7,4.19467,421.74143,4.9316,19.4,22.20453,1906,24061,133.2172,3.9580785165,13.34543
"823",1095,41011,2022,"Oregon","Coos",11.364399469,22,25.452308737,NA,NA,50848,7452.27044,21.1,4.59485,468.23569,5.17561,20.4,20.76766,2290,26525,170.38311,4.971536906,16.53529
"824",1096,41013,2022,"Oregon","Crook",16.354121239,12,57.842982595,NA,NA,68598,7348.30657,19.8,4.33082,509.85859,4.96534,18.9,21.72647,911,10328,345.83479,3.4369247614,17.18415
"825",1097,41015,2022,"Oregon","Curry",14.483727532,10,NA,NA,NA,48377,8389.91264,18.8,4.15411,454.83802,4.8066,18.2,22.32673,774,8944,108.04716,4.646140503,15.66092
"826",1098,41017,2022,"Oregon","Deschutes",7.7774039364,46,34.732495465,3.7287345607,NA,66467,5004.55236,15.9,3.71229,522.87517,4.46725,15.3,23.80254,7764,97975,168.56832,4.077040914,18.19374
"827",1099,41019,2022,"Oregon","Douglas",17.436948895,58,59.810716673,5.6393442623,NA,52355,9195.16184,20.5,4.46941,335.83564,5.11062,20,19.79023,3658,47415,218.73792,4.2878385076,16.74625
"828",1100,41021,2022,"Oregon","Gilliam",NA,NA,NA,NA,NA,63088,NA,19.7,4.36729,151.89873,4.97433,18.8,22.71676,61,997,0,5.2644617862,12.94118
"829",1101,41023,2022,"Oregon","Grant",NA,NA,NA,NA,NA,50819,7429.34442,20.6,4.57153,417.8273,5.21074,20.4,20.861,267,3211,69.21852,4.0509957898,15.02276
"830",1102,41025,2022,"Oregon","Harney",NA,NA,NA,NA,NA,48790,8437.84419,19,4.33346,664.58701,5.0339,18.9,22.3556,216,3670,230.49522,3.8209619705,14.89699
"831",1103,41027,2022,"Oregon","Hood River",NA,NA,NA,NA,NA,81718,4440.68114,20.1,3.96425,429.55326,4.34191,15.2,21.0851,885,14154,147.02703,4.0401224761,16.97892
"832",1104,41029,2022,"Oregon","Jackson",17.362369254,115,44.335575975,5.2621803999,NA,57334,6893.81914,18.8,4.21071,550.83753,4.758,17.8,20.52977,8210,105147,334.84498,4.4967480012,20.92318
"833",1105,41031,2022,"Oregon","Jefferson",NA,NA,74.607214957,NA,NA,63683,10746.2763,22.3,4.56321,229.32089,4.90062,18.5,19.66407,848,10330,222.19199,4.8093512462,14.70215
"834",1106,41033,2022,"Oregon","Josephine",23.580151598,62,49.93244434,5.8265357083,NA,47740,9342.75515,20.9,4.68481,879.01605,5.20325,20.5,20.88373,2847,36124,222.5331,4.6324879647,22.37354
"835",1107,41035,2022,"Oregon","Klamath",20.03616283,41,66.399931898,6.3636363636,NA,49675,9589.9225,21.8,4.6502,512.08193,5.06907,18.7,19.87337,2554,29511,217.60451,5.1081809847,19.05109
"836",1108,41037,2022,"Oregon","Lake",NA,NA,NA,NA,NA,48669,9465.25437,22.9,4.79337,213.86338,5.19488,20.2,19.79446,206,3647,NA,4.6674646128,17.02432
"837",1109,41039,2022,"Oregon","Lane",20.966851408,240,39.183403492,4.585692639,NA,58818,6556.94552,18.6,4.20409,968.1816,4.80366,15.9,22.15817,14103,178467,330.47165,4.607233694,20.5697
"838",1110,41041,2022,"Oregon","Lincoln",17.341079015,26,54.323223178,NA,NA,53883,8688.92984,19.7,4.31677,470.51381,4.89901,18.5,21.88382,2243,20598,347.39348,4.2449063499,17.33775
"839",1111,41043,2022,"Oregon","Linn",14.427858133,56,46.948764987,4.9308711206,NA,65516,7287.60142,19.6,4.31378,201.44368,4.94248,17.5,19.84846,4568,58819,112.09278,3.8641039926,17.16989
"840",1112,41045,2022,"Oregon","Malheur",15.171382438,14,44.12784467,NA,NA,46278,7442.49429,26.4,4.93953,519.6398,4.92311,19.6,18.28841,654,12617,225.73755,4.4565228623,19.47732
"841",1113,41047,2022,"Oregon","Marion",12.070237286,126,40.155425116,4.5097657517,NA,64990,6120.28663,21.8,4.29474,382.87076,4.63914,15.1,19.14354,11304,163017,232.69466,4.0236450772,19.12117
"842",1114,41049,2022,"Oregon","Morrow",NA,NA,NA,NA,NA,59956,7258.12671,26.1,4.78573,880.34188,4.88013,18.5,19.16283,295,5717,330.80452,3.5817575864,16.41414
"843",1115,41051,2022,"Oregon","Multnomah",25.324007979,618,35.592844348,4.2735714173,NA,74707,6123.88498,16.5,3.64785,968.69073,4.25922,15.1,24.54331,39302,457372,474.46139,4.8843448725,21.33429
"844",1116,41053,2022,"Oregon","Polk",9.6501623157,25,45.245359119,6.9410815174,NA,66973,5675.55762,17.6,3.93932,302.01495,4.56219,16.1,22.62975,2639,40205,229.6233,4.2467914628,17.59852
"845",1117,41055,2022,"Oregon","Sherman",NA,NA,NA,NA,NA,62271,NA,19,4.23339,NA,4.88956,18.4,22.10412,60,983,57.87037,3.945908347,14.96599
"846",1118,41057,2022,"Oregon","Tillamook",15.997046699,13,NA,NA,NA,57533,7518.61509,19,4.19154,295.16799,4.79925,17.4,22.18647,948,11710,97.41462,3.6373588908,18.26167
"847",1119,41059,2022,"Oregon","Umatilla",10.290800882,24,47.390936804,5.2586696987,NA,62560,7692.80651,24,4.60808,433.42937,4.83484,17.9,19.07869,2505,37001,223.27095,4.6982374933,17.77943
"848",1120,41061,2022,"Oregon","Union",20.038323293,16,55.359196014,NA,NA,58779,8024.43089,19,4.29866,361.5683,4.95894,17.9,21.6093,944,12053,137.35201,4.1012850221,14.79008
"849",1121,41063,2022,"Oregon","Wallowa",NA,NA,NA,NA,NA,51506,NA,17.4,4.08214,278.51274,4.84973,17.4,23.02456,246,3473,0,4.3853199062,16.4297
"850",1122,41065,2022,"Oregon","Wasco",15.077271014,12,51.192355275,NA,NA,55519,7081.6657,20.7,4.29178,598.41685,4.75607,17.3,21.23274,953,13430,158.6933,3.7368224578,16.07404
"851",1123,41067,2022,"Oregon","Washington",8.9860167595,162,32.634307692,3.9981137105,NA,85385,4101.8007,15.6,3.40179,469.41745,4.01006,12.2,21.08506,20837,321579,168.55768,3.9801072127,17.12432
"852",1124,41069,2022,"Oregon","Wheeler",NA,NA,NA,NA,NA,43367,NA,21.3,4.64502,216.29416,5.15615,20.1,21.57719,30,693,183.82353,3.5660512821,15.90909
"853",1125,41071,2022,"Oregon","Yamhill",10.25590025,33,45.713070749,5.9872611465,NA,68266,5695.28791,18.3,4.01038,474.62476,4.57971,16.8,23.03171,3664,54221,127.99673,4.2357595993,17.90303
"854",1126,6000,2022,"California","year_state_total",17.269890529,20454,35.101891467,4.0850541364,NA,83001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",1127,6001,2022,"California","Alameda",15.21876728,761,31.271953682,3.4888438134,NA,113518,4650.65513,15.5,3.2202,691.62251,3.61198,10,17.45299,71396,813807,628.78196,5.1621239553,23.43114
"856",1128,6003,2022,"California","Alpine",NA,NA,NA,NA,NA,64542,NA,19.6,4.41465,357.46202,4.75755,16,20.31765,58,517,442.47788,4.0676119403,19.66667
"857",1129,6005,2022,"California","Amador",22.647586774,27,NA,NA,NA,68141,6929.98811,17.4,3.96263,256.96679,4.4292,14.2,22.73871,1317,14424,237.07074,4.5694088373,18.23989
"858",1130,6007,2022,"California","Butte",27.744855893,184,35.114316609,3.7119962291,NA,54718,7851.27949,18.6,4.27459,774.16989,4.68899,14.6,20.12406,8509,92604,327.05731,5.4724346643,22.58195
"859",1131,6009,2022,"California","Calaveras",21.042702173,29,41.724171133,NA,NA,66329,7892.10188,17.3,4.01835,194.35087,4.62014,15,22.39223,1619,21207,327.24574,4.2917384693,19.89664
"860",1132,6011,2022,"California","Colusa",NA,NA,NA,NA,NA,59422,6877.0321,24.6,4.41705,208.73922,4.39811,13.5,18.92037,1675,10499,200.95806,4.8433097828,18.34153
"861",1133,6013,2022,"California","Contra Costa",16.203356757,560,30.199092098,3.5406888037,NA,106484,4994.80542,15.9,3.35533,380.70592,3.78595,10,19.28192,48020,541256,336.02779,4.6461178843,20.45376
"862",1134,6015,2022,"California","Del Norte",19.136924696,16,NA,NA,NA,47442,9204.86301,23,4.72528,468.39245,4.86747,17.6,19.84915,884,9350,609.1092,5.3603813774,19.79592
"863",1135,6017,2022,"California","El Dorado",18.215062642,105,28.359626444,2.7842644153,NA,87792,5328.98894,14.2,3.52933,382.01374,4.19296,12.3,22.88927,7490,90752,217.58395,4.9227096124,17.65216
"864",1136,6019,2022,"California","Fresno",13.825720449,414,48.296869493,6.187103285,NA,61401,7511.34457,25.7,4.63212,420.51397,4.48376,14.3,15.62276,50260,445518,541.77922,5.1264028872,26.60648
"865",1137,6021,2022,"California","Glenn",24.786657696,21,70.049034324,NA,NA,57779,7905.2663,24.1,4.6323,113.14217,4.68387,15.2,19.59872,1113,12568,408.14135,4.7989859971,21.0684
"866",1138,6023,2022,"California","Humboldt",27.033137712,110,53.112385808,5.9142434697,NA,56071,8529.81724,18.6,4.3962,532.68335,4.85904,15.4,20.76359,4965,59411,432.1358,5.1705212289,24.43564
"867",1139,6025,2022,"California","Imperial",25.215853225,137,34.290074714,3.4453905596,NA,47599,7110.5469,28.8,4.87751,176.95973,4.45597,13.3,18.38849,15653,69602,366.25348,5.6262205219,26.56906
"868",1140,6027,2022,"California","Inyo",40.686492085,22,NA,NA,NA,55981,8003.8633,17.8,3.91938,498.72548,4.37137,13.6,21.76384,647,8305,600.45307,4.2469479628,17.74892
"869",1141,6029,2022,"California","Kern",31.538048747,851,49.528513652,5.6997370158,NA,58583,8735.14401,26.8,4.78087,230.65095,4.61892,15.1,16.30875,48062,383769,545.33785,4.8414876252,24.38273
"870",1142,6031,2022,"California","Kings",14.660895671,67,43.828411768,4.6532100861,NA,60319,6863.0811,25.8,4.61667,218.74099,4.47457,14.3,20.13697,6533,56416,443.37724,3.903519093,21.73862
"871",1143,6033,2022,"California","Lake",70.893726681,137,44.227402562,5.6376360809,NA,52345,11558.92568,21.8,4.60861,401.68117,4.90452,16.5,18.5665,2700,28267,535.47314,5.1123864413,20.46986
"872",1144,6035,2022,"California","Lassen",28.449190839,26,65.814215871,NA,NA,63803,7623.70451,21.5,4.41722,316.49787,4.59661,16.5,21.37113,676,9461,586.92995,4.0847718137,14.21801
"873",1145,6037,2022,"California","Los Angeles",14.211801239,4276,32.386887007,3.8080981716,NA,75624,5557.72021,21.8,3.97768,408.14455,4.05029,10.9,17.38117,629811,4921499,488.34611,5.3293209093,32.42784
"874",1146,6039,2022,"California","Madera",13.537524325,64,44.036271982,4.9802729448,NA,68744,7197.35958,26.4,4.76696,173.04657,4.6569,14.1,17.54269,6649,61738,620.23551,4.077286389,23.54781
"875",1147,6041,2022,"California","Marin",16.756377735,130,15.062436228,1.4186226464,NA,127601,3554.69321,12.4,3.04659,835.49656,3.6518,9.5,21.48079,8662,130138,177.85725,NA,22.21642
"876",1148,6043,2022,"California","Mariposa",21.221592005,11,NA,NA,NA,56887,7490.38431,17.6,4.14494,308.85781,4.66079,14.8,21.81826,781,7162,431.42857,4.1161383034,19.54545
"877",1149,6045,2022,"California","Mendocino",43.776112067,114,60.610142097,6.9189494493,NA,53176,8620.44455,20,4.32952,808.72869,4.62737,14.8,21.02374,3292,37015,640.48581,4.846800143,26.01936
"878",1150,6047,2022,"California","Merced",16.352109001,136,38.645729956,3.984063745,NA,58998,7371.85709,27.2,4.83361,216.65019,4.60884,14.4,17.45769,13981,114736,555.33867,4.2732518804,24.74091
"879",1151,6049,2022,"California","Modoc",NA,NA,NA,NA,NA,46838,10678.90759,21.4,4.63567,330.93689,5.00597,17.2,20.44127,270,3170,504.79556,3.7650850418,14.07104
"880",1152,6051,2022,"California","Mono",NA,NA,NA,NA,NA,73204,3314.89182,17.3,3.82444,213.29297,4.25018,12.9,21.60459,929,7846,262.06203,2.5727109938,9.18473
"881",1153,6053,2022,"California","Monterey",16.223768051,211,36.880240804,4.2801286352,NA,85031,5291.78499,23.6,4.26006,416.10003,4.24018,12,19.95016,23082,213471,420.63614,4.2351181918,29.46053
"882",1154,6055,2022,"California","Napa",13.071072748,54,26.49100189,3.084515731,NA,92149,4617.57796,16.4,3.51968,626.63185,3.90747,10.8,21.10541,6014,68867,397.68136,4.4976710768,21.84377
"883",1155,6057,2022,"California","Nevada",22.738140221,68,44.072278537,4.3767507003,NA,74158,6752.80323,14.5,3.65313,996.9279,4.33433,12.4,22.84337,3702,46489,264.19005,4.7401172301,20.29092
"884",1156,6059,2022,"California","Orange",15.500838168,1477,26.471643288,2.9999423088,NA,98786,4400.66855,17.4,3.49625,326.75931,3.80399,10.4,18.36865,136563,1553301,213.58281,4.6317422374,26.55915
"885",1157,6061,2022,"California","Placer",14.56764242,174,25.138045003,3.2845164033,NA,100662,4579.36114,13.6,3.33584,340.48889,3.99793,11,21.71065,13573,184892,161.99868,4.6878168609,17.14062
"886",1158,6063,2022,"California","Plumas",22.977128919,13,NA,NA,NA,58489,10122.54928,15.8,3.891,311.06659,4.57112,14,22.79674,806,7559,574.82224,4.6391474767,16.59416
"887",1159,6065,2022,"California","Riverside",21.523537169,1595,34.497558118,4.1705039438,NA,76409,6381.16054,21.9,4.09534,236.10109,4.20145,12.5,18.55437,109998,1107723,291.24456,4.7255837912,25.2022
"888",1160,6067,2022,"California","Sacramento",18.485961095,860,40.922130344,4.8822156275,NA,72953,6667.20048,18.1,3.93355,418.56247,4.26689,13.3,21.34323,65558,707182,508.2411,4.5554780181,21.74692
"889",1161,6069,2022,"California","San Benito",13.800424628,26,31.4317146,NA,NA,91185,5285.4462,20.9,3.9414,128.01499,4.06383,11.7,20.00064,3119,31528,298.70307,3.7255290366,22.40699
"890",1162,6071,2022,"California","San Bernardino",16.022330971,1048,46.23026176,5.6855341108,NA,65984,7723.70351,23.5,4.24698,266.12668,4.26217,13.2,17.40143,91295,966206,441.88442,4.4423110798,26.23388
"891",1163,6073,2022,"California","San Diego",17.215689725,1724,32.540459798,3.645925921,NA,87126,4926.22204,16.9,3.62722,440.81986,3.95351,11,19.53928,141814,1538361,327.71883,4.6733900223,25.03038
"892",1164,6075,2022,"California","San Francisco",45.070037166,1186,29.643180798,2.7376138706,NA,121722,4811.44613,13.7,3.02585,1009.33988,3.47452,9.3,20.98632,43525,556056,760.464,NA,23.70473
"893",1165,6077,2022,"California","San Joaquin",17.829177208,407,47.748709561,5.513920155,NA,70685,7767.56254,22.7,4.25907,266.80834,4.34008,13.9,19.7536,37374,331828,787.32184,4.6732728155,24.23641
"894",1166,6079,2022,"California","San Luis Obispo",21.192177732,180,28.114425713,4.1147686833,NA,79455,5260.36802,16,3.68911,662.53556,4.17423,11.9,22.25697,10195,132690,408.22506,4.5746105919,21.22205
"895",1167,6081,2022,"California","San Mateo",12.552159015,288,26.404393691,3.0035849239,NA,132369,3503.83217,13.6,3.01691,432.41005,3.44324,9.2,20.16069,29748,433876,209.11246,NA,23.51796
"896",1168,6083,2022,"California","Santa Barbara",18.089508683,242,41.220636619,4.4759322728,NA,86136,5333.96944,19.7,3.92678,589.52348,4.11529,11.7,20.1377,17335,217510,318.05052,4.5421762308,29.11148
"897",1169,6085,2022,"California","Santa Clara",12.005140903,693,26.838976874,2.8785618334,NA,139462,3682.67894,14.2,2.98929,398.45735,3.35482,8.7,17.63794,71340,1020693,264.08835,NA,22.7788
"898",1170,6087,2022,"California","Santa Cruz",19.085066792,156,30.622888695,3.9493255373,NA,93015,5048.34352,17.6,3.74886,868.75984,4.10498,11.4,20.67909,12714,133646,409.52586,5.175959716,26.81322
"899",1171,6089,2022,"California","Shasta",22.25738064,120,50.42994763,5.6211354694,NA,59108,9500.30163,17.8,4.25812,437.92277,4.8158,16.1,20.82135,6343,72827,726.13675,4.903627923,22.18517
"900",1172,6091,2022,"California","Sierra",NA,NA,NA,NA,NA,59422,NA,18.4,4.23591,239.72603,4.73773,15.3,21.2727,103,1282,422.22598,4.8076611009,17.33871
"901",1173,6093,2022,"California","Siskiyou",16.090967604,21,71.188564269,7.555847569,NA,49441,10618.12216,19.3,4.40229,483.29287,4.864,15.6,20.66975,1637,16923,343.55545,4.5822450477,19.37159
"902",1174,6095,2022,"California","Solano",17.596339961,236,39.841951799,5.1418883237,NA,83678,6402.22452,17.6,3.69233,417.51038,4.06586,11.9,20.44814,19205,202812,476.30026,3.9353910408,21.01768
"903",1175,6097,2022,"California","Sonoma",21.831457108,324,24.772020003,2.8746590009,NA,87366,5096.96458,15.7,3.58902,515.7007,4.06945,11.4,21.48885,19300,245091,367.91949,4.3162039401,22.54146
"904",1176,6099,2022,"California","Stanislaus",17.691008363,292,40.263820683,4.7996976568,NA,64501,7821.00289,23.9,4.4057,237.60137,4.47656,14.2,19.46584,25756,240641,578.4521,4.3522780479,23.03394
"905",1177,6101,2022,"California","Sutter",13.785355128,40,49.147935285,5.5493895671,NA,65791,7515.22325,22.1,4.36975,373.5021,4.52741,14.7,18.5487,4995,45467,351.7975,4.1787845531,19.17491
"906",1178,6103,2022,"California","Tehama",7.7521783621,15,52.050293596,4.9714601363,NA,61571,9623.43209,22.8,4.81337,176.76063,4.99148,16.6,19.54714,2262,25579,540.13753,4.9169803844,23.20499
"907",1179,6105,2022,"California","Trinity",NA,NA,128.41466262,NA,NA,45113,14307.23395,19.6,4.58601,433.85724,5.06609,17.4,20.88588,360,4515,380.32937,4.8097871328,20.10354
"908",1180,6107,2022,"California","Tulare",11.779521623,165,44.175031291,5.5506521526,NA,62058,7363.52247,28,5.01394,300.20483,4.70697,14.9,15.62435,26299,199151,381.80764,4.7221927263,26.51629
"909",1181,6109,2022,"California","Tuolumne",17.122031162,28,57.466546261,7.6569678407,NA,63336,8067.27358,17.8,4.03945,229.29469,4.57361,15,22.62657,2084,20038,316.15673,4.7755592013,19.53177
"910",1182,6111,2022,"California","Ventura",18.161332514,461,32.405709108,4.0916530278,NA,90961,4737.32512,17.8,3.63263,433.21325,3.93064,10.6,19.34248,34964,408867,240.48967,4.326609617,23.30722
"911",1183,6113,2022,"California","Yolo",11.958173639,79,27.254788666,3.5565736331,NA,80668,4742.41734,19,3.89852,392.75832,4.1556,12.2,18.01145,7915,105026,331.88944,5.8792846498,23.8675
"912",1184,6115,2022,"California","Yuba",18.153494125,43,61.479926224,7.0679990251,NA,56278,9162.99294,21,4.3818,238.27345,4.64718,14.8,19.37789,3163,30042,413.72712,4.4999386327,22.89916
"913",1185,53000,2022,"Washington","year_state_total",18.192884498,4156,38.114142366,4.3261023642,NA,80319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",1186,53001,2022,"Washington","Adams",NA,NA,NA,NA,NA,56421,5954.32138,29.6,5.30307,174.76407,4.7133,16.7,12.84939,677,9261,248.4022,3.9987677403,21.76871
"915",1187,53003,2022,"Washington","Asotin",NA,NA,NA,NA,NA,53377,8005.89522,17.4,4.39661,411.91937,4.86693,18.8,18.39459,538,10383,210.83797,3.8527976104,11.45038
"916",1188,53005,2022,"Washington","Benton",17.137457095,105,43.145642058,5.0275705482,NA,75882,5950.12272,17.4,3.96051,303.74081,4.25737,14.5,17.18698,8461,103143,194.58263,4.0897513829,14.22836
"917",1189,53007,2022,"Washington","Chelan",12.078857685,28,29.124597803,3.9105271391,NA,61546,5510.97541,19,4.17693,453.76028,4.35386,15.3,17.38335,3693,44190,148.20402,4.2315055933,14.33666
"918",1190,53009,2022,"Washington","Clallam",23.693109613,55,42.311760746,5.2072032979,NA,54712,7590.42999,17.4,4.24208,380.44244,4.65895,16.6,19.17988,2977,29280,279.59374,4.5213879749,16.81943
"919",1191,53011,2022,"Washington","Clark",16.292162788,239,39.053855266,4.2731781763,NA,76929,5883.04334,15.7,3.804,387.02666,4.3178,12.9,15.36018,20682,242578,220.19524,3.7572381875,15.1819
"920",1192,53013,2022,"Washington","Columbia",NA,NA,NA,NA,NA,58220,NA,17.5,4.25621,321.14625,4.66263,17.8,18.63001,125,1724,37.69318,5.143603489,10.51136
"921",1193,53015,2022,"Washington","Cowlitz",19.640369722,65,40.101054658,5.5420852096,NA,64357,7793.55,19.2,4.44485,477.6827,4.83764,19.8,16.0528,4523,48522,259.38136,4.3438334007,17.20014
"922",1194,53017,2022,"Washington","Douglas",NA,NA,22.670082292,NA,NA,64768,4376.95404,20.9,4.34309,66.57484,4.41424,15.9,17.80953,1805,21225,98.78373,3.6497389229,14.70295
"923",1195,53019,2022,"Washington","Ferry",NA,NA,NA,NA,NA,47722,10804.79706,21.3,5.04262,244.87692,5.25365,22.1,17.98747,285,2469,112.26495,6.0113776318,19.22456
"924",1196,53021,2022,"Washington","Franklin",11.163673407,32,37.734920388,4.195679343,NA,73656,5264.27674,23.6,4.56702,135.97734,4.36728,15.4,14.86003,3833,42497,210.79024,3.8879160497,19.9316
"925",1197,53023,2022,"Washington","Garfield",NA,NA,NA,NA,NA,56804,NA,15.8,3.99283,43.66812,4.52798,15.7,18.29072,69,819,89.24587,3.1527806209,11.05528
"926",1198,53025,2022,"Washington","Grant",15.283197653,45,46.34001329,4.9114021572,NA,54753,7185.22341,23.9,4.71417,234.46069,4.56583,17.3,15.37922,4195,47442,278.46601,4.0950839648,15.04078
"927",1199,53027,2022,"Washington","Grays Harbor",22.67553532,51,47.805087121,5.0895381715,NA,54034,9129.0425,19.4,4.51577,379.19684,4.82848,19,19.3941,3402,29055,243.5334,4.1169070136,15.53158
"928",1200,53029,2022,"Washington","Island",10.562760401,27,37.514883622,4.8384579366,NA,76965,5658.66242,14.2,3.64961,298.78857,4.18515,14.3,19.98852,2998,36303,107.36797,3.8300783534,14.60789
"929",1201,53031,2022,"Washington","Jefferson",22.762545266,22,NA,NA,NA,66386,7153.961,14.2,3.72877,431.19266,4.27384,14.4,18.9487,1231,13081,211.64542,4.4576317431,14.32584
"930",1202,53033,2022,"Washington","King",18.889806013,1277,35.129877878,3.8023441369,NA,102620,4708.63026,12.7,3.23834,513.1655,3.69208,10,19.37783,96440,1286608,340.63881,4.6164533995,17.63581
"931",1203,53035,2022,"Washington","Kitsap",15.232198903,124,43.697540193,4.8978054064,NA,76814,5877.90889,15.1,3.69017,395.54671,4.21951,14.7,16.7147,9952,129092,263.2325,3.7272654606,14.70588
"932",1204,53037,2022,"Washington","Kittitas",11.072434482,16,58.758040574,NA,NA,64727,5235.00468,17.5,4.21346,180.8796,4.61713,16,18.73411,1998,22085,110.40478,4.9114057683,20.74424
"933",1205,53039,2022,"Washington","Klickitat",19.336893305,13,58.520599251,NA,NA,57476,6635.59906,18,4.31069,189.45235,4.60259,16.7,17.72336,808,9810,87.41465,4.1018306636,17.09602
"934",1206,53041,2022,"Washington","Lewis",20.625360944,50,49.488377509,7.2161642078,NA,54578,8130.97375,19.2,4.46297,473.76049,4.81904,18.6,16.18216,3284,35103,193.19602,4.2886397485,16.75479
"935",1207,53043,2022,"Washington","Lincoln",NA,NA,NA,NA,NA,61332,6989.94736,16.7,4.20751,126.23986,4.72542,17.2,17.70823,318,4681,92.26436,4.0178814456,9.25307
"936",1208,53045,2022,"Washington","Mason",23.441513424,47,31.20124805,NA,NA,63785,7029.67877,18.7,4.43215,260.90525,4.76648,18.5,19.22927,2508,25517,219.64153,3.9863242889,16.29488
"937",1209,53047,2022,"Washington","Okanogan",22.04811213,28,41.023537254,NA,NA,48979,7984.13188,22.5,4.9332,288.5969,4.92016,19.6,17.14814,1759,19581,175.70039,4.1697317281,16.34807
"938",1210,53049,2022,"Washington","Pacific",16.298469426,11,NA,NA,NA,53319,7644.95216,19.5,4.50707,417.68187,4.8019,17.9,18.31572,914,8524,156.95934,4.5452931558,12.43808
"939",1211,53051,2022,"Washington","Pend Oreille",NA,NA,94.759783948,NA,NA,57212,10653.99475,17.9,4.40367,233.31448,4.85845,18.4,18.88877,530,4958,130.2682,3.7434709509,16.52249
"940",1212,53053,2022,"Washington","Pierce",20.330835457,551,41.395419305,5.0430397357,NA,80236,6683.26676,17.3,3.90779,527.74404,4.35111,16.7,18.66098,43374,450196,457.81824,3.8218215416,16.61945
"941",1213,53055,2022,"Washington","San Juan",NA,NA,NA,NA,NA,74533,3710.48704,13.3,3.45019,451.63503,4.02886,12.1,19.60263,665,8379,52.48696,4.8001612194,19.68847
"942",1214,53057,2022,"Washington","Skagit",20.350334879,79,31.491528779,3.6069409242,NA,78798,5808.76809,17.6,4.02777,502.33582,4.36522,16.1,17.97678,6124,62498,195.35106,3.8645003066,19.36998
"943",1215,53059,2022,"Washington","Skamania",NA,NA,NA,NA,NA,68501,6874.06721,16.8,4.11061,156.93401,4.60086,17.1,18.83374,509,5515,87.7193,4.5826322227,15.26147
"944",1216,53061,2022,"Washington","Snohomish",23.466215337,579,33.418418983,3.6983530771,NA,93589,5560.2212,14.7,3.59141,362.23812,4.08114,13.8,16.62269,37293,441156,204.5924,3.7530468249,15.61945
